,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
972,combined,102,functional,iron-sulfur cluster assembly,1.433386924374626e-15,4.773178458167505e-12,0.6363636363636364,0.4375,0.5185185185185185,7
973,combined,102,functional,protein maturation by iron-sulfur cluster transfer,1.7474797734518113e-10,2.909553822797266e-07,0.36363636363636365,0.8,0.5000000000000001,4
974,combined,102,functional,"2 iron, 2 sulfur cluster binding",3.015168441782927e-07,0.0003346836970379049,0.36363636363636365,0.17391304347826086,0.2352941176470588,4
976,combined,102,functional,iron-sulfur cluster transfer complex,7.308717572515419e-06,0.004868876466892025,0.18181818181818182,1.0,0.3076923076923077,2
975,combined,102,functional,cytosol,7.310625325663702e-06,0.004868876466892025,0.9090909090909091,0.010384215991692628,0.020533880903490762,10
977,combined,103,functional,bacterial-type flagellum-dependent cell motility,8.828883900693483e-12,2.94001833893093e-08,0.28,0.3684210526315789,0.3181818181818182,7
978,combined,104,functional,D-ribose transport,7.179286262645488e-08,0.00023907023254609474,0.42857142857142855,0.5,0.4615384615384615,3
979,combined,104,functional,D-ribose catabolic process,2.790601254960438e-06,0.0030975673930060863,0.2857142857142857,1.0,0.4444444444444445,2
980,combined,104,functional,D-ribose transmembrane transporter activity,2.790601254960438e-06,0.0030975673930060863,0.2857142857142857,1.0,0.4444444444444445,2
981,combined,105,functional,glycerol-3-phosphate catabolic process,5.756784435236337e-09,6.390030723112334e-06,0.375,1.0,0.5454545454545454,3
982,combined,105,functional,glycerol-3-phosphate dehydrogenase activity,5.756784435236337e-09,6.390030723112334e-06,0.375,1.0,0.5454545454545454,3
983,combined,105,functional,glycerol-3-phosphate dehydrogenase complex,5.756784435236337e-09,6.390030723112334e-06,0.375,1.0,0.5454545454545454,3
984,combined,105,functional,glycerol transport,3.7208016732805806e-06,0.0030975673930060833,0.25,1.0,0.4,2
985,combined,106,functional,nickel-transporting ATPase activity,5.303055045511235e-13,1.7659173301552415e-09,0.8,1.0,0.888888888888889,4
986,combined,106,functional,nickel cation transmembrane transport,7.951298942909405e-12,1.323891273994416e-08,0.8,0.6666666666666666,0.7272727272727272,4
987,combined,106,functional,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",2.4441166666972024e-08,2.7129695000338947e-05,0.8,0.11764705882352941,0.20512820512820512,4
988,combined,106,functional,nickel cation binding,3.726001243151263e-07,0.00031018960349234263,0.6,0.21428571428571427,0.3157894736842105,3
989,combined,106,functional,nickel cation transmembrane transporter activity,1.3268025414345434e-05,0.008836504925954058,0.4,0.4,0.4000000000000001,2
990,combined,108,functional,SOS response,1.9356628440235451e-28,6.445757270598405e-25,0.4411764705882353,0.7142857142857143,0.5454545454545455,15
991,combined,108,functional,cellular response to DNA damage stimulus,1.7571501941437995e-08,2.9256550732494262e-05,0.35294117647058826,0.06593406593406594,0.1111111111111111,12
992,combined,108,functional,DNA-directed DNA polymerase activity,7.286950490018533e-08,8.088515043920571e-05,0.11764705882352941,0.6666666666666666,0.2,4
993,combined,108,functional,translesion synthesis,6.151535367938275e-07,0.0005121153193808614,0.08823529411764706,1.0,0.1621621621621622,3
994,combined,108,functional,single-stranded DNA binding,1.3798045493851215e-05,0.009189498298904909,0.11764705882352941,0.2222222222222222,0.15384615384615383,4
995,combined,111,functional,heme transport,3.613970791409163e-13,1.2034522735392515e-09,0.7142857142857143,0.5555555555555556,0.6250000000000001,5
996,combined,111,functional,dipeptide transmembrane transporter activity,8.591062917043348e-12,1.4304119756877176e-08,0.7142857142857143,0.3333333333333333,0.4545454545454545,5
997,combined,111,functional,dipeptide transmembrane transport,4.662826215928056e-10,5.175737099680142e-07,0.5714285714285714,0.4444444444444444,0.5,4
998,combined,111,functional,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",1.689761296648469e-07,0.00014067262794598503,0.5714285714285714,0.11764705882352941,0.1951219512195122,4
999,combined,111,functional,heme transporter activity,2.790601254960438e-06,0.0018585404358036517,0.2857142857142857,1.0,0.4444444444444445,2
1000,combined,112,functional,response to heat,9.068407335204613e-22,3.019779642623136e-18,0.43243243243243246,0.3076923076923077,0.3595505617977528,16
1001,combined,112,functional,unfolded protein binding,2.4144377356327204e-07,0.000402003882982848,0.13513513513513514,0.3125,0.18867924528301885,5
1002,combined,112,functional,chaperone cofactor-dependent protein refolding,4.771146389436421e-07,0.0005295972492274428,0.10810810810810811,0.5,0.17777777777777778,4
1003,combined,112,functional,cytosol,7.1247429816257385e-06,0.004922479049943863,0.5945945945945946,0.02284527518172378,0.044000000000000004,22
1004,combined,112,functional,macromolecular complex assembly,7.882824153402242e-06,0.004922479049943863,0.08108108108108109,0.6,0.14285714285714288,3
1005,combined,112,functional,protein folding,8.869331621520474e-06,0.004922479049943863,0.10810810810810811,0.26666666666666666,0.15384615384615385,4
1006,combined,113,functional,ferric-enterobactin transport,4.6683282841276037e-07,0.0015545533186144922,0.125,0.4444444444444444,0.1951219512195122,4
1007,combined,114,functional,biotin biosynthetic process,1.4380824672535931e-08,4.788814615954465e-05,0.75,0.42857142857142855,0.5454545454545454,3
1008,combined,116,functional,structural constituent of ribosome,2.949427855125595e-70,9.821594757568231e-67,0.7307692307692307,0.7916666666666666,0.76,38
1009,combined,116,functional,cytosolic large ribosomal subunit,2.085079656942904e-41,3.4716576288099354e-38,0.46153846153846156,0.75,0.5714285714285714,24
1010,combined,116,functional,cytosolic small ribosomal subunit,3.243840748512626e-30,3.6006632308490145e-27,0.34615384615384615,0.72,0.4675324675324676,18
1011,combined,116,functional,ribosomal large subunit assembly,1.3813758085863554e-22,1.149995360648141e-19,0.28846153846153844,0.5555555555555556,0.37974683544303794,15
1012,combined,116,functional,ribosomal small subunit assembly,2.2905669793326107e-21,1.5255176082355188e-18,0.25,0.6842105263157895,0.36619718309859156,13
1013,combined,116,functional,cytosol,2.7808329213892465e-15,1.5433622713710317e-12,0.7692307692307693,0.04153686396677051,0.07881773399014778,40
1014,combined,116,functional,large ribosomal subunit rRNA binding,5.121136226039736e-14,2.4361976618160457e-11,0.1346153846153846,1.0,0.23728813559322035,7
1015,combined,116,functional,rRNA binding,2.8281164678685844e-13,1.1772034797502982e-10,0.15384615384615385,0.6666666666666666,0.25,8
1016,combined,116,functional,translation,4.769528230117025e-08,1.7647254451432993e-05,0.11538461538461539,0.35294117647058826,0.1739130434782609,6
1017,combined,116,functional,small ribosomal subunit rRNA binding,1.4214462253513184e-07,4.7334159304198906e-05,0.07692307692307693,0.8,0.14035087719298248,4
1018,combined,116,functional,negative regulation of translation,2.6229501288549504e-07,7.940385390079077e-05,0.09615384615384616,0.4166666666666667,0.15625,5
1019,combined,116,functional,large ribosomal subunit,4.222099909255267e-07,0.00010815071306015415,0.07692307692307693,0.6666666666666666,0.13793103448275862,4
1020,combined,116,functional,mRNA 5'-UTR binding,4.222099909255267e-07,0.00010815071306015415,0.07692307692307693,0.6666666666666666,0.13793103448275862,4
1021,combined,116,functional,5S rRNA binding,2.2718738574771906e-06,0.0005043559963599363,0.057692307692307696,1.0,0.1090909090909091,3
1022,combined,116,functional,maintenance of translational fidelity,2.2718738574771906e-06,0.0005043559963599363,0.057692307692307696,1.0,0.1090909090909091,3
1023,combined,116,functional,protein binding,2.0893559449570354e-05,0.00434847206044183,0.5192307692307693,0.028066528066528068,0.05325443786982249,27
1024,combined,117,functional,hyperosmotic response,2.3004864909580808e-08,7.660620014890409e-05,0.75,0.375,0.5,3
1025,combined,117,functional,glycine betaine transport,4.9277048093928755e-08,8.204628507639137e-05,0.75,0.3,0.4285714285714285,3
1026,combined,117,functional,amine transmembrane transporter activity,7.97314644274408e-07,0.0008850192551445929,0.5,1.0,0.6666666666666666,2
1031,combined,120,functional,sulfur compound metabolic process,3.391591696036559e-09,2.5400954876952856e-06,0.15625,0.5555555555555556,0.24390243902439024,5
1027,combined,120,functional,L-cystine transmembrane transporter activity,3.81395718873166e-09,2.5400954876952856e-06,0.125,1.0,0.2222222222222222,4
1028,combined,120,functional,L-cystine transport,3.81395718873166e-09,2.5400954876952856e-06,0.125,1.0,0.2222222222222222,4
1029,combined,120,functional,cysteine transmembrane transport,3.81395718873166e-09,2.5400954876952856e-06,0.125,1.0,0.2222222222222222,4
1030,combined,120,functional,sulfate transport,3.81395718873166e-09,2.5400954876952856e-06,0.125,1.0,0.2222222222222222,4
1032,combined,120,functional,cysteine transmembrane transporter activity,1.8959578718552234e-08,1.052256618879649e-05,0.125,0.8,0.21621621621621623,4
1033,combined,120,functional,ATP-binding cassette (ABC) transporter complex,4.9562253224068334e-08,2.3577471890878222e-05,0.25,0.11594202898550725,0.15841584158415842,8
1034,combined,120,functional,diaminopimelate transport,5.098866214066471e-07,0.00016979224492841348,0.09375,1.0,0.17142857142857143,3
1035,combined,120,functional,glutathione transmembrane transporter activity,5.098866214066471e-07,0.00016979224492841348,0.09375,1.0,0.17142857142857143,3
1036,combined,120,functional,sulfur utilization,5.098866214066471e-07,0.00016979224492841348,0.09375,1.0,0.17142857142857143,3
1037,combined,120,functional,glutathione transmembrane transport,5.041822167098622e-06,0.0015262970742216738,0.09375,0.6,0.16216216216216214,3
1038,combined,122,functional,tricarboxylic acid cycle,1.7942386999087366e-12,5.974814870696093e-09,0.46153846153846156,0.4,0.42857142857142855,6
1039,combined,122,functional,aerobic respiration,7.763563669826751e-07,0.0012926333510261542,0.3076923076923077,0.16666666666666666,0.21621621621621623,4
1041,combined,122,functional,oxoglutarate dehydrogenase complex,1.0365090375567373e-05,0.007620907290170604,0.15384615384615385,1.0,0.2666666666666667,2
1042,combined,122,functional,succinate-CoA ligase complex (ADP-forming),1.0365090375567373e-05,0.007620907290170604,0.15384615384615385,1.0,0.2666666666666667,2
1040,combined,122,functional,electron transfer activity,1.1442803738994901e-05,0.007620907290170604,0.3076923076923077,0.08695652173913043,0.13559322033898305,4
1043,combined,123,functional,'de novo' pyrimidine nucleobase biosynthetic process,2.9287075628634366e-07,0.0009752596184335245,0.23076923076923078,0.6,0.33333333333333337,3
1044,combined,123,functional,nitrogen compound metabolic process,1.021084841854409e-06,0.001700106261687591,0.23076923076923078,0.42857142857142855,0.3,3
1045,combined,123,functional,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,1.0365090375567373e-05,0.008628937737659837,0.15384615384615385,1.0,0.2666666666666667,2
1046,combined,123,functional,carbamoyl-phosphate synthase complex,1.0365090375567373e-05,0.008628937737659837,0.15384615384615385,1.0,0.2666666666666667,2
1047,combined,126,functional,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",3.766088446626392e-09,1.2541074527265887e-05,0.23529411764705882,0.6666666666666666,0.3478260869565218,4
1048,combined,126,functional,nucleobase-containing small molecule interconversion,7.438881529082979e-07,0.001238573774592316,0.23529411764705882,0.2222222222222222,0.22857142857142856,4
1049,combined,127,functional,glycolate dehydrogenase activity,1.3288577404573536e-06,0.004425096275722988,0.4,1.0,0.5714285714285715,2
1050,combined,128,functional,galactitol transport,9.030625467561353e-08,0.00015035991403489652,0.25,0.75,0.375,3
1051,combined,128,functional,protein-phosphocysteine-galactitol-phosphotransferase system transporter activity,9.030625467561353e-08,0.00015035991403489652,0.25,0.75,0.375,3
1052,combined,128,functional,phosphoenolpyruvate-dependent sugar phosphotransferase system,4.074936411358377e-06,0.004523179416607798,0.3333333333333333,0.10256410256410256,0.15686274509803919,4
1053,combined,128,functional,galactitol catabolic process,8.770461087018536e-06,0.007301408854942931,0.16666666666666666,1.0,0.2857142857142857,2
1054,combined,133,functional,phospholipid transporter activity,2.028104614049462e-06,0.006753588364784709,0.09375,0.75,0.16666666666666666,3
1055,combined,137,functional,enterobactin biosynthetic process,1.2968360594641962e-10,4.3184640780157733e-07,0.5714285714285714,0.5714285714285714,0.5714285714285714,4
1056,combined,140,functional,thiamine biosynthetic process,4.325576330029052e-12,1.4404169178996745e-08,0.5,0.5555555555555556,0.5263157894736842,5
1057,combined,140,functional,thiamine transmembrane transport,5.979859832058073e-06,0.006637644413584461,0.2,1.0,0.33333333333333337,2
1058,combined,140,functional,thiamine transmembrane transporter activity,5.979859832058073e-06,0.006637644413584461,0.2,1.0,0.33333333333333337,2
1059,combined,143,functional,peptidoglycan peptide transmembrane transporter activity,5.303055045511235e-13,1.7659173301552415e-09,0.8,1.0,0.888888888888889,4
1060,combined,143,functional,peptidoglycan-associated peptide transport,2.650980251875807e-12,4.413882119373219e-09,0.8,0.8,0.8000000000000002,4
1061,combined,145,functional,phosphate ion transport,2.0559944411558327e-09,3.4232307445244614e-06,0.5,1.0,0.6666666666666666,3
1062,combined,145,functional,regulation of phosphatase activity,2.0559944411558327e-09,3.4232307445244614e-06,0.5,1.0,0.6666666666666666,3
1063,combined,149,functional,ferredoxin hydrogenase complex,4.4487828205918565e-17,1.4814446792570883e-13,0.6,1.0,0.7499999999999999,6
1064,combined,150,functional,[Ni-Fe] hydrogenase complex,7.766560473045354e-10,2.586264637524103e-06,0.4,0.5714285714285714,0.47058823529411764,4
1065,combined,150,functional,hydrogenase (acceptor) activity,4.9277048093875835e-08,8.204628507630327e-05,0.3,0.75,0.4285714285714285,3
1066,combined,150,functional,anaerobic respiration,5.24992276912316e-06,0.005650536898931775,0.4,0.0784313725490196,0.13114754098360654,4
1067,combined,150,functional,protein maturation,6.7874317104285585e-06,0.005650536898931775,0.3,0.1875,0.23076923076923075,3
1068,combined,152,functional,methionine biosynthetic process,3.577236607493067e-12,1.1912197902951914e-08,0.3125,0.8333333333333334,0.45454545454545453,5
1069,combined,152,functional,D-methionine transport,5.756784435236323e-08,9.585046084668479e-05,0.1875,1.0,0.3157894736842105,3
1070,combined,152,functional,methionine transport,5.727865611896546e-07,0.0006357930829205165,0.1875,0.6,0.2857142857142857,3
1071,combined,153,functional,L-lactate dehydrogenase activity,2.3004864909569346e-08,7.660620014886592e-05,0.375,0.75,0.5,3
1072,combined,155,functional,nitrogen utilization,1.2884152770120298e-15,4.29042287245006e-12,0.21875,1.0,0.358974358974359,7
1073,combined,155,functional,uracil catabolic process,4.1565041526230966e-13,6.920579414117456e-10,0.21875,0.6363636363636364,0.3255813953488372,7
1074,combined,155,functional,pyrimidine nucleobase catabolic process,5.313599252013334e-12,5.8980951697348004e-09,0.1875,0.75,0.3,6
1075,combined,156,functional,glycolytic process,4.181286399185317e-15,1.3923683709287107e-11,0.4666666666666667,0.5384615384615384,0.5,7
1076,combined,156,functional,gluconeogenesis,1.0242875272473354e-10,1.7054387328668136e-07,0.3333333333333333,0.5,0.4,5
1077,combined,156,functional,cytosol,7.692959653310974e-10,8.539185215175181e-07,1.0,0.01557632398753894,0.030674846625766874,15
1078,combined,159,functional,amyloid fibril formation,3.986573221372047e-07,0.0013275288827168917,0.6666666666666666,1.0,0.8,2
1079,combined,160,functional,glucose import across plasma membrane,3.7121385318578454e-12,1.2361421311086627e-08,0.5714285714285714,1.0,0.7272727272727273,4
1080,combined,160,functional,mannose transport,3.5979902720227007e-09,3.9937692019451975e-06,0.42857142857142855,1.0,0.6,3
1081,combined,160,functional,protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity,3.5979902720227007e-09,3.9937692019451975e-06,0.42857142857142855,1.0,0.6,3
1082,combined,160,functional,N-acetylglucosamine transport,1.4380824672468503e-08,1.197203653983003e-05,0.42857142857142855,0.75,0.5454545454545454,3
1083,combined,160,functional,fructose import,3.59242378814853e-08,2.392554242906921e-05,0.42857142857142855,0.6,0.5,3
1084,combined,160,functional,phosphoenolpyruvate-dependent sugar phosphotransferase system,2.9875837485652e-07,0.0001658108980453686,0.5714285714285714,0.10256410256410256,0.17391304347826086,4
1085,combined,163,functional,detoxification of copper ion,1.9932866106914393e-06,0.006637644413602493,1.0,0.3333333333333333,0.5,2
1086,combined,164,functional,enterobacterial common antigen biosynthetic process,2.669114381824246e-07,0.000888815089147474,0.14285714285714285,0.4444444444444444,0.21621621621621623,4
1087,combined,167,functional,glyoxylate cycle,1.0279972205791854e-09,3.4232307445286877e-06,1.0,0.6,0.7499999999999999,3
1088,combined,171,functional,nitrate reductase complex,4.110397965776133e-09,1.3687625226034524e-05,0.6,0.75,0.6666666666666665,3
1089,combined,171,functional,nitrate reductase activity,3.592423788149063e-08,5.98138560726819e-05,0.6,0.42857142857142855,0.5,3
1090,combined,171,functional,anaerobic electron transport chain,8.615141448282159e-08,9.562807007593195e-05,0.6,0.3333333333333333,0.42857142857142855,3
1091,combined,173,functional,L-arginine import across plasma membrane,7.758369531582924e-10,2.5835370540171137e-06,0.18181818181818182,1.0,0.3076923076923077,4
1092,combined,174,functional,cytosolic large ribosomal subunit,6.054185442217402e-07,0.002016043752258395,0.15,0.1875,0.16666666666666663,6
1093,combined,174,functional,cellular response to cell envelope stress,4.033566243667187e-06,0.006715887795705867,0.075,0.75,0.13636363636363635,3
1094,combined,179,functional,acetate biosynthetic process,2.790601254960438e-06,0.009292702179018258,0.2857142857142857,1.0,0.4444444444444445,2
