ContrastName	TestAnnotation
GSM63889.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63889.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63889.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63889.ch1-vs-GSM63885.ch1	dam_b3387.DELETION:1
GSM63890.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63890.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63890.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63890.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63890.ch1-vs-GSM63885.ch1	dam_b3387.DELETION:1
GSM63891.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63891.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63891.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63891.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63891.ch1-vs-GSM63885.ch1	dam_b3387.DELETION:1
GSM63891.ch1-vs-GSM63885.ch1	mutS_b2733.DELETION:1
GSM63892.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63892.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63892.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63892.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63892.ch1-vs-GSM63885.ch1	dam_b3387.DELETION:1
GSM63892.ch1-vs-GSM63885.ch1	mutS_b2733.DELETION:1
GSM63893.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63893.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63893.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63893.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63893.ch1-vs-GSM63885.ch1	dam_b3387.DELETION:1
GSM63893.ch1-vs-GSM63885.ch1	mutS_b2733.DELETION:1
GSM63894.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63894.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63894.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63894.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63894.ch1-vs-GSM63885.ch1	mutS_b2733.DELETION:1
GSM63895.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63895.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63895.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63895.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63895.ch1-vs-GSM63885.ch1	mutS_b2733.DELETION:1
GSM63896.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63896.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63896.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63896.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63896.ch1-vs-GSM63885.ch1	mutS_b2733.DELETION:1
GSM85144.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85144.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85144.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85144.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85144.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85144.ch1-vs-GSM85143.ch1	TUBE:1
GSM85145.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85145.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85145.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85145.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85145.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85145.ch1-vs-GSM85143.ch1	TUBE:1
GSM85146.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85146.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85146.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85146.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85146.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85146.ch1-vs-GSM85143.ch1	TUBE:1
GSM85146.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:1
GSM85147.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85147.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85147.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85147.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85147.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85147.ch1-vs-GSM85143.ch1	TUBE:1
GSM85147.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:1
GSM85148.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85148.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85148.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85148.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85148.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85148.ch1-vs-GSM85143.ch1	TUBE:1
GSM85148.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:1
GSM85149.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85149.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85149.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85149.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85149.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85149.ch1-vs-GSM85143.ch1	TUBE:1
GSM85149.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:2
GSM85150.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85150.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85150.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85150.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85150.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85150.ch1-vs-GSM85143.ch1	TUBE:1
GSM85150.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:2
GSM85151.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85151.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85151.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85151.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85151.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85151.ch1-vs-GSM85143.ch1	TUBE:1
GSM85151.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:2
GSM85152.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85152.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85152.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85152.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85152.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85152.ch1-vs-GSM85143.ch1	TUBE:1
GSM85152.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:3
GSM85153.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85153.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85153.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85153.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85153.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85153.ch1-vs-GSM85143.ch1	TUBE:1
GSM85153.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:3
GSM85154.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85154.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85154.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85154.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85154.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85154.ch1-vs-GSM85143.ch1	TUBE:1
GSM85154.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:3
GSM85154.ch1-vs-GSM85143.ch1	ETHANOL:2% volume/v
GSM85155.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85155.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85155.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85155.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85155.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85155.ch1-vs-GSM85143.ch1	TUBE:1
GSM85155.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:3
GSM85155.ch1-vs-GSM85143.ch1	ETHANOL:2% volume/v
GSM85156.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85156.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85156.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85156.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85156.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85156.ch1-vs-GSM85143.ch1	TUBE:1
GSM85156.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:3
GSM85156.ch1-vs-GSM85143.ch1	ETHANOL:2% volume/v
GSM85157.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85157.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85157.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85157.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85157.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85157.ch1-vs-GSM85143.ch1	TUBE:1
GSM85157.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:3
GSM85157.ch1-vs-GSM85143.ch1	ETHANOL:4% volume/v
GSM85158.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85158.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85158.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85158.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85158.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85158.ch1-vs-GSM85143.ch1	TUBE:1
GSM85158.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:3
GSM85158.ch1-vs-GSM85143.ch1	ETHANOL:4% volume/v
GSM85159.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85159.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85159.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85159.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85159.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85159.ch1-vs-GSM85143.ch1	TUBE:1
GSM85159.ch1-vs-GSM85143.ch1	EVOLVE-ADAPT.EtOH:3
GSM85159.ch1-vs-GSM85143.ch1	ETHANOL:4% volume/v
GSM85160.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85160.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85160.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85160.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85160.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85160.ch1-vs-GSM85143.ch1	TUBE:1
GSM85160.ch1-vs-GSM85143.ch1	ETHANOL:2% volume/v
GSM85161.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85161.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85161.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85161.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85161.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85161.ch1-vs-GSM85143.ch1	TUBE:1
GSM85161.ch1-vs-GSM85143.ch1	ETHANOL:2% volume/v
GSM85162.ch1-vs-GSM85143.ch1	STRAIN.DH5alpha:1
GSM85162.ch1-vs-GSM85143.ch1	MEDIUM.LB:1
GSM85162.ch1-vs-GSM85143.ch1	OD600:0.5
GSM85162.ch1-vs-GSM85143.ch1	TEMPERATURE:37°C
GSM85162.ch1-vs-GSM85143.ch1	GROWTH.EXPONENTIAL:1
GSM85162.ch1-vs-GSM85143.ch1	TUBE:1
GSM85162.ch1-vs-GSM85143.ch1	ETHANOL:2% volume/v
GSM101231.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101231.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101231.ch1-vs-GSM101230.ch1	pH:5
GSM101231.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101231.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101231.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101232.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101232.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101232.ch1-vs-GSM101230.ch1	pH:5
GSM101232.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101232.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101232.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101233.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101233.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101233.ch1-vs-GSM101230.ch1	pH:5
GSM101233.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101233.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101233.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101234.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101234.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101234.ch1-vs-GSM101230.ch1	pH:5
GSM101234.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101234.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101234.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101235.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101235.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101235.ch1-vs-GSM101230.ch1	pH:5+2
GSM101235.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101235.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101235.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101236.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101236.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101236.ch1-vs-GSM101230.ch1	pH:5+2
GSM101236.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101236.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101236.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101237.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101237.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101237.ch1-vs-GSM101230.ch1	pH:5+2
GSM101237.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101237.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101237.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101238.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101238.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101238.ch1-vs-GSM101230.ch1	pH:5+2
GSM101238.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101238.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101238.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101239.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101239.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101239.ch1-vs-GSM101230.ch1	pH:5+2
GSM101239.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101239.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101239.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101240.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101240.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101240.ch1-vs-GSM101230.ch1	pH:5+3.7
GSM101240.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101240.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101240.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101241.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101241.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101241.ch1-vs-GSM101230.ch1	pH:5+3.7
GSM101241.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101241.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101241.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101242.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101242.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101242.ch1-vs-GSM101230.ch1	pH:5+3.7
GSM101242.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101242.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101242.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101243.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101243.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101243.ch1-vs-GSM101230.ch1	pH:5+3.7
GSM101243.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101243.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101243.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101244.ch1-vs-GSM101230.ch1	MEDIUM.LB:+1
GSM101244.ch1-vs-GSM101230.ch1	OD600:0.3
GSM101244.ch1-vs-GSM101230.ch1	pH:5+3.7
GSM101244.ch1-vs-GSM101230.ch1	TEMPERATURE:37°C
GSM101244.ch1-vs-GSM101230.ch1	STRAIN.W3110:+1
GSM101244.ch1-vs-GSM101230.ch1	FLASK:+1
GSM101766.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101766.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101766.ch1-vs-GSM101771.ch1	pH:7-1.3
GSM101766.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101766.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101766.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101767.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101767.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101767.ch1-vs-GSM101771.ch1	pH:7-1.3
GSM101767.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101767.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101767.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101768.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101768.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101768.ch1-vs-GSM101771.ch1	pH:7-1.3
GSM101768.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101768.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101768.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101769.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101769.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101769.ch1-vs-GSM101771.ch1	pH:7-1.3
GSM101769.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101769.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101769.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101770.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101770.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101770.ch1-vs-GSM101771.ch1	pH:7-1.3
GSM101770.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101770.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101770.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101772.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101772.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101772.ch1-vs-GSM101771.ch1	pH:7
GSM101772.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101772.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101772.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101773.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101773.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101773.ch1-vs-GSM101771.ch1	pH:7
GSM101773.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101773.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101773.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101774.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101774.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101774.ch1-vs-GSM101771.ch1	pH:7
GSM101774.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101774.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101774.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101775.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101775.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101775.ch1-vs-GSM101771.ch1	pH:7
GSM101775.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101775.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101775.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101776.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101776.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101776.ch1-vs-GSM101771.ch1	pH:7+1.5
GSM101776.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101776.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101776.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101777.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101777.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101777.ch1-vs-GSM101771.ch1	pH:7+1.5
GSM101777.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101777.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101777.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101778.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101778.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101778.ch1-vs-GSM101771.ch1	pH:7+1.5
GSM101778.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101778.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101778.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101779.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101779.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101779.ch1-vs-GSM101771.ch1	pH:7+1.5
GSM101779.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101779.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101779.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101780.ch1-vs-GSM101771.ch1	MEDIUM.LB:+1
GSM101780.ch1-vs-GSM101771.ch1	OD600:0.2
GSM101780.ch1-vs-GSM101771.ch1	pH:7+1.5
GSM101780.ch1-vs-GSM101771.ch1	TEMPERATURE:37°C
GSM101780.ch1-vs-GSM101771.ch1	STRAIN.W3110:+1
GSM101780.ch1-vs-GSM101771.ch1	TUBE:+1
GSM101941.ch1-vs-GSM101945.ch1	STRAIN.BW25113:+1
GSM101941.ch1-vs-GSM101945.ch1	MEDIUM.LB:+1
GSM101941.ch1-vs-GSM101945.ch1	TEMPERATURE:32°C
GSM101941.ch1-vs-GSM101945.ch1	GROWTH.BIOFILM:+1
GSM101941.ch1-vs-GSM101945.ch1	GROWTH.EXPONENTIAL:+1
GSM101941.ch1-vs-GSM101945.ch1	yceB_b1063.DELETION:1
GSM101941.ch1-vs-GSM101945.ch1	GLUCOSE:12
GSM101942.ch1-vs-GSM101945.ch1	STRAIN.BW25113:+1
GSM101942.ch1-vs-GSM101945.ch1	MEDIUM.LB:+1
GSM101942.ch1-vs-GSM101945.ch1	TEMPERATURE:32°C
GSM101942.ch1-vs-GSM101945.ch1	GROWTH.BIOFILM:+1
GSM101942.ch1-vs-GSM101945.ch1	GROWTH.EXPONENTIAL:+1
GSM101942.ch1-vs-GSM101945.ch1	yceB_b1063.DELETION:1
GSM101942.ch1-vs-GSM101945.ch1	GLUCOSE:12
GSM101942.ch1-vs-GSM101945.ch1	INDOLE:0.6
GSM101943.ch1-vs-GSM101945.ch1	STRAIN.BW25113:+1
GSM101943.ch1-vs-GSM101945.ch1	MEDIUM.LB:+1
GSM101943.ch1-vs-GSM101945.ch1	TEMPERATURE:32°C
GSM101943.ch1-vs-GSM101945.ch1	GROWTH.BIOFILM:+1
GSM101943.ch1-vs-GSM101945.ch1	GROWTH.EXPONENTIAL:+1
GSM101943.ch1-vs-GSM101945.ch1	GLUCOSE:12
GSM101944.ch1-vs-GSM101945.ch1	STRAIN.BW25113:+1
GSM101944.ch1-vs-GSM101945.ch1	MEDIUM.LB:+1
GSM101944.ch1-vs-GSM101945.ch1	TEMPERATURE:32°C
GSM101944.ch1-vs-GSM101945.ch1	GROWTH.BIOFILM:+1
GSM101944.ch1-vs-GSM101945.ch1	GROWTH.EXPONENTIAL:+1
GSM101944.ch1-vs-GSM101945.ch1	trpE_b1264.DELETION:1
GSM101944.ch1-vs-GSM101945.ch1	GLUCOSE:12
GSM101946.ch1-vs-GSM101945.ch1	STRAIN.BW25113:+1
GSM101946.ch1-vs-GSM101945.ch1	MEDIUM.LB:+1
GSM101946.ch1-vs-GSM101945.ch1	TEMPERATURE:32°C
GSM101946.ch1-vs-GSM101945.ch1	GROWTH.BIOFILM:+1
GSM101946.ch1-vs-GSM101945.ch1	GROWTH.EXPONENTIAL:+1
GSM101946.ch1-vs-GSM101945.ch1	tnaA_b3708.DELETION:1
GSM122728.ch1-vs-GSM101945.ch1	STRAIN.BW25113:+1
GSM122728.ch1-vs-GSM101945.ch1	MEDIUM.LB:+1
GSM122728.ch1-vs-GSM101945.ch1	TEMPERATURE:32°C
GSM122728.ch1-vs-GSM101945.ch1	GROWTH.BIOFILM:+1
GSM122728.ch1-vs-GSM101945.ch1	GROWTH.EXPONENTIAL:+1
GSM122728.ch1-vs-GSM101945.ch1	yceB_b1063.DELETION:1
GSM122728.ch1-vs-GSM101945.ch1	GLUCOSE:12
GSM122728.ch1-vs-GSM101945.ch1	INDOLE:0.6
GSM106751.ch1-vs-GSM106504.ch1	OD600:0.5
GSM106751.ch1-vs-GSM106504.ch1	TEMPERATURE:37°C
GSM106751.ch1-vs-GSM106504.ch1	GROWTH.EXPONENTIAL:+1
GSM106751.ch1-vs-GSM106504.ch1	MEDIUM.MIN_GROWTH:+1
GSM106751.ch1-vs-GSM106504.ch1	FLASK:+1
GSM106751.ch1-vs-GSM106504.ch1	STRAIN.P4X:+1
GSM106752.ch1-vs-GSM106504.ch1	OD600:0.5
